ID1	ID2	ID3	RECORD #	RECORD ID
19HIS	00000	00VCO	AEG-005320	19HIS-00000-00VCO
19HIS	00000	00VCP	AEG-005321	19HIS-00000-00VCP
18HIS	00000	00VCQ	AEG-005322	18HIS-00000-00VCQ
18HIS	00000	00VCR	AEG-005323	18HIS-00000-00VCR
20HIS	00000	00VCS	AEG-005324	20HIS-00000-00VCS
20HIS	00000	00VCT	AEG-005325	20HIS-00000-00VCT
18HIS	00000	00VCU	AEG-005326	18HIS-00000-00VCU
18HIS	00000	00VCV	AEG-005327	18HIS-00000-00VCV
18HIS	00000	00VCW	AEG-005328	18HIS-00000-00VCW
18HIS	00000	00VCX	AEG-005329	18HIS-00000-00VCX
18HIS	00000	00VCY	AEG-005330	18HIS-00000-00VCY
18HIS	00000	00VCZ	AEG-005331	18HIS-00000-00VCZ
19HIS	00000	00VD0	AEG-005332	19HIS-00000-00VD0
21HIS	00000	00VD1	AEG-005333	21HIS-00000-00VD1
21HIS	00000	00VD2	AEG-005334	21HIS-00000-00VD2
19HIS	00000	00VD3	AEG-005335	19HIS-00000-00VD3
18HIS	00000	00VD4	AEG-005336	18HIS-00000-00VD4
18HIS	00000	00VD5	AEG-005337	18HIS-00000-00VD5
18HIS	00000	00VD6	AEG-005338	18HIS-00000-00VD6
19HIS	00000	00VD7	AEG-005339	19HIS-00000-00VD7
20HIS	00000	00VD8	AEG-005340	20HIS-00000-00VD8
20HIS	00000	00VD9	AEG-005341	20HIS-00000-00VD9
18HIS	00000	00VDA	AEG-005342	18HIS-00000-00VDA
18HIS	00000	00VDB	AEG-005343	18HIS-00000-00VDB
20HIS	00000	00VDC	AEG-005344	20HIS-00000-00VDC
20HIS	00000	00VDD	AEG-005345	20HIS-00000-00VDD
19HIS	00000	00VDE	AEG-005346	19HIS-00000-00VDE
19HIS	00000	00VDF	AEG-005347	19HIS-00000-00VDF
19HIS	00000	00VDG	AEG-005348	19HIS-00000-00VDG
20HIS	00000	00VDH	AEG-005349	20HIS-00000-00VDH
18HIS	00000	00VDI	AEG-005350	18HIS-00000-00VDI
18HIS	00000	00VDJ	AEG-005351	18HIS-00000-00VDJ
18HIS	00000	00VDK	AEG-005352	18HIS-00000-00VDK
21HIS	00000	00VDL	AEG-005353	21HIS-00000-00VDL
19HIS	00000	00VDM	AEG-005354	19HIS-00000-00VDM
18HIS	00000	00VDN	AEG-005355	18HIS-00000-00VDN
19HIS	00000	00VDO	AEG-005356	19HIS-00000-00VDO
19HIS	00000	00VDP	AEG-005357	19HIS-00000-00VDP
21HIS	00000	00VDQ	AEG-005358	21HIS-00000-00VDQ
18HIS	00000	00VDR	AEG-005359	18HIS-00000-00VDR
20HIS	00000	00VDS	AEG-005360	20HIS-00000-00VDS
20HIS	00000	00VDT	AEG-005361	20HIS-00000-00VDT
20HIS	00000	00VDU	AEG-005362	20HIS-00000-00VDU
20HIS	00000	00VDV	AEG-005363	20HIS-00000-00VDV
20HIS	00000	00VDW	AEG-005364	20HIS-00000-00VDW
21HIS	00000	00VDX	AEG-005365	21HIS-00000-00VDX
21HIS	00000	00VDY	AEG-005366	21HIS-00000-00VDY
21HIS	00000	00VDZ	AEG-005367	21HIS-00000-00VDZ
18HIS	00000	00VE0	AEG-005368	18HIS-00000-00VE0
18HIS	00000	00VE1	AEG-005369	18HIS-00000-00VE1
18HIS	00000	00VE2	AEG-005370	18HIS-00000-00VE2
19HIS	00000	00VE3	AEG-005371	19HIS-00000-00VE3
19HIS	00000	00VE4	AEG-005372	19HIS-00000-00VE4
18HIS	00000	00VE5	AEG-005373	18HIS-00000-00VE5
18HIS	00000	00VE6	AEG-005374	18HIS-00000-00VE6
18HIS	00000	00VE7	AEG-005375	18HIS-00000-00VE7
18HIS	00000	00VE8	AEG-005376	18HIS-00000-00VE8
18HIS	00000	00VE9	AEG-005377	18HIS-00000-00VE9
19HIS	00000	00VEA	AEG-005378	19HIS-00000-00VEA
19HIS	00000	00VEB	AEG-005379	19HIS-00000-00VEB
19HIS	00000	00VEC	AEG-005380	19HIS-00000-00VEC
19HIS	00000	00VED	AEG-005381	19HIS-00000-00VED
21HIS	00000	00VEE	AEG-005382	21HIS-00000-00VEE
19HIS	00000	00VEF	AEG-005383	19HIS-00000-00VEF
19HIS	00000	00VEG	AEG-005384	19HIS-00000-00VEG
19HIS	00000	00VEH	AEG-005385	19HIS-00000-00VEH
20HIS	00000	00VEI	AEG-005386	20HIS-00000-00VEI
20HIS	00000	00VEJ	AEG-005387	20HIS-00000-00VEJ
19HIS	00000	00VEK	AEG-005388	19HIS-00000-00VEK
20HIS	00000	00VEL	AEG-005389	20HIS-00000-00VEL
20HIS	00000	00VEM	AEG-005390	20HIS-00000-00VEM
19HIS	00000	00VEN	AEG-005391	19HIS-00000-00VEN
19HIS	00000	00VEO	AEG-005392	19HIS-00000-00VEO
19HIS	00000	00VEP	AEG-005393	19HIS-00000-00VEP
19HIS	00000	00VEQ	AEG-005394	19HIS-00000-00VEQ
19HIS	00000	00VER	AEG-005395	19HIS-00000-00VER
19HIS	00000	00VES	AEG-005396	19HIS-00000-00VES
19HIS	00000	00VET	AEG-005397	19HIS-00000-00VET
20HIS	00000	00VEU	AEG-005398	20HIS-00000-00VEU
20HIS	00000	00VEV	AEG-005399	20HIS-00000-00VEV
21HIS	00000	00VEW	AEG-005400	21HIS-00000-00VEW
21HIS	00000	00VEX	AEG-005401	21HIS-00000-00VEX
21HIS	00000	00VEY	AEG-005402	21HIS-00000-00VEY
21HIS	00000	00VEZ	AEG-005403	21HIS-00000-00VEZ
21HIS	00000	00VF0	AEG-005404	21HIS-00000-00VF0
21HIS	00000	00VF1	AEG-005405	21HIS-00000-00VF1
20HIS	00000	00VF2	AEG-005406	20HIS-00000-00VF2
20HIS	00000	00VF3	AEG-005407	20HIS-00000-00VF3
20HIS	00000	00VF4	AEG-005408	20HIS-00000-00VF4
20HIS	00000	00VF5	AEG-005409	20HIS-00000-00VF5
20HIS	00000	00VF6	AEG-005410	20HIS-00000-00VF6
19HIS	00000	00VF7	AEG-005411	19HIS-00000-00VF7
19HIS	00000	00VF8	AEG-005412	19HIS-00000-00VF8
19HIS	00000	00VF9	AEG-005413	19HIS-00000-00VF9
21HIS	00000	00VFA	AEG-005414	21HIS-00000-00VFA
19HIS	00000	00VFB	AEG-005415	19HIS-00000-00VFB
19HIS	00000	00VFC	AEG-005416	19HIS-00000-00VFC
19HIS	00000	00VFD	AEG-005417	19HIS-00000-00VFD
19HIS	00000	00VFE	AEG-005418	19HIS-00000-00VFE
19HIS	00000	00VFF	AEG-005419	19HIS-00000-00VFF
19HIS	00000	00VFG	AEG-005420	19HIS-00000-00VFG
19HIS	00000	00VFH	AEG-005421	19HIS-00000-00VFH
19HIS	00000	00VFI	AEG-005422	19HIS-00000-00VFI
19HIS	00000	00VFJ	AEG-005423	19HIS-00000-00VFJ
20HIS	00000	00VFK	AEG-005424	20HIS-00000-00VFK
20HIS	00000	00VFL	AEG-005425	20HIS-00000-00VFL
20HIS	00000	00VFM	AEG-005426	20HIS-00000-00VFM
20HIS	00000	00VFN	AEG-005427	20HIS-00000-00VFN
19HIS	00000	00VFO	AEG-005428	19HIS-00000-00VFO
19HIS	00000	00VFP	AEG-005429	19HIS-00000-00VFP
19HIS	00000	00VFQ	AEG-005430	19HIS-00000-00VFQ
19HIS	00000	00VFR	AEG-005431	19HIS-00000-00VFR
21HIS	00000	00VFS	AEG-005432	21HIS-00000-00VFS
19HIS	00000	00VFT	AEG-005433	19HIS-00000-00VFT
19HIS	00000	00VFU	AEG-005434	19HIS-00000-00VFU
19HIS	00000	00VFV	AEG-005435	19HIS-00000-00VFV
19HIS	00000	00VFW	AEG-005436	19HIS-00000-00VFW
21HIS	00000	00VFX	AEG-005437	21HIS-00000-00VFX
20HIS	00000	00VFY	AEG-005438	20HIS-00000-00VFY
21HIS	00000	00VFZ	AEG-005439	21HIS-00000-00VFZ
21HIS	00000	00VG0	AEG-005440	21HIS-00000-00VG0
21HIS	00000	00VG1	AEG-005441	21HIS-00000-00VG1
21HIS	00000	00VG2	AEG-005442	21HIS-00000-00VG2
19HIS	00000	00VG3	AEG-005443	19HIS-00000-00VG3
19HIS	00000	00VG4	AEG-005444	19HIS-00000-00VG4
19HIS	00000	00VG5	AEG-005445	19HIS-00000-00VG5
21HIS	00000	00VG6	AEG-005446	21HIS-00000-00VG6
21HIS	00000	00VG7	AEG-005447	21HIS-00000-00VG7
21HIS	00000	00VG8	AEG-005448	21HIS-00000-00VG8
19HIS	00000	00VG9	AEG-005449	19HIS-00000-00VG9
20HIS	00000	00VGA	AEG-005450	20HIS-00000-00VGA
21HIS	00000	00VGB	AEG-005451	21HIS-00000-00VGB
20HIS	00000	00VGC	AEG-005452	20HIS-00000-00VGC
19HIS	00000	00VGD	AEG-005453	19HIS-00000-00VGD
19HIS	00000	00VGE	AEG-005454	19HIS-00000-00VGE
20HIS	00000	00VGF	AEG-005455	20HIS-00000-00VGF
20HIS	00000	00VGG	AEG-005456	20HIS-00000-00VGG
20HIS	00000	00VGH	AEG-005457	20HIS-00000-00VGH
20HIS	00000	00VGI	AEG-005458	20HIS-00000-00VGI
20HIS	00000	00VGJ	AEG-005459	20HIS-00000-00VGJ
20HIS	00000	00VGK	AEG-005460	20HIS-00000-00VGK
20HIS	00000	00VGL	AEG-005461	20HIS-00000-00VGL
19HIS	00000	00VGM	AEG-005462	19HIS-00000-00VGM
19HIS	00000	00VGN	AEG-005463	19HIS-00000-00VGN
19HIS	00000	00VGO	AEG-005464	19HIS-00000-00VGO
19HIS	00000	00VGP	AEG-005465	19HIS-00000-00VGP
19HIS	00000	00VGQ	AEG-005466	19HIS-00000-00VGQ
21HIS	00000	00VGR	AEG-005467	21HIS-00000-00VGR
21HIS	00000	00VGS	AEG-005468	21HIS-00000-00VGS
19HIS	00000	00VGT	AEG-005469	19HIS-00000-00VGT
19HIS	00000	00VGU	AEG-005470	19HIS-00000-00VGU
19HIS	00000	00VGV	AEG-005471	19HIS-00000-00VGV
21HIS	00000	00VGW	AEG-005472	21HIS-00000-00VGW
20HIS	00000	00VGX	AEG-005473	20HIS-00000-00VGX
20HIS	00000	00VGY	AEG-005474	20HIS-00000-00VGY
20HIS	00000	00VGZ	AEG-005475	20HIS-00000-00VGZ
20HIS	00000	00VH0	AEG-005476	20HIS-00000-00VH0
20HIS	00000	00VH1	AEG-005477	20HIS-00000-00VH1
20HIS	00000	00VH2	AEG-005478	20HIS-00000-00VH2
21HIS	00000	00VH3	AEG-005479	21HIS-00000-00VH3
19HIS	00000	00VH4	AEG-005480	19HIS-00000-00VH4
19HIS	00000	00VH5	AEG-005481	19HIS-00000-00VH5
19HIS	00000	00VH6	AEG-005482	19HIS-00000-00VH6
21HIS	00000	00VH7	AEG-005483	21HIS-00000-00VH7
21HIS	00000	00VH8	AEG-005484	21HIS-00000-00VH8
20HIS	00000	00VH9	AEG-005485	20HIS-00000-00VH9
21HIS	00000	00VHA	AEG-005486	21HIS-00000-00VHA
21HIS	00000	00VHB	AEG-005487	21HIS-00000-00VHB
20HIS	00000	00VHC	AEG-005488	20HIS-00000-00VHC
20HIS	00000	00VHD	AEG-005489	20HIS-00000-00VHD
19HIS	00000	00VHE	AEG-005490	19HIS-00000-00VHE
19HIS	00000	00VHF	AEG-005491	19HIS-00000-00VHF
20HIS	00000	00VHG	AEG-005492	20HIS-00000-00VHG
20HIS	00000	00VHH	AEG-005493	20HIS-00000-00VHH
21HIS	00000	00VHI	AEG-005494	21HIS-00000-00VHI
20HIS	00000	00VHJ	AEG-005495	20HIS-00000-00VHJ
20HIS	00000	00VHK	AEG-005496	20HIS-00000-00VHK
20HIS	00000	00VHL	AEG-005497	20HIS-00000-00VHL
20HIS	00000	00VHM	AEG-005498	20HIS-00000-00VHM
20HIS	00000	00VHN	AEG-005499	20HIS-00000-00VHN
20HIS	00000	00VHO	AEG-005500	20HIS-00000-00VHO
20HIS	00000	00VHP	AEG-005501	20HIS-00000-00VHP
19HIS	00000	00VHQ	AEG-005502	19HIS-00000-00VHQ
21HIS	00000	00VHR	AEG-005503	21HIS-00000-00VHR
20HIS	00000	00VHS	AEG-005504	20HIS-00000-00VHS
20HIS	00000	00VHT	AEG-005505	20HIS-00000-00VHT
20HIS	00000	00VHU	AEG-005506	20HIS-00000-00VHU
20HIS	00000	00VHV	AEG-005507	20HIS-00000-00VHV
21HIS	00000	00VHW	AEG-005508	21HIS-00000-00VHW
19HIS	00000	00VHX	AEG-005509	19HIS-00000-00VHX
19HIS	00000	00VHY	AEG-005510	19HIS-00000-00VHY
19HIS	00000	00VHZ	AEG-005511	19HIS-00000-00VHZ
21HIS	00000	00VI0	AEG-005512	21HIS-00000-00VI0
21HIS	00000	00VI1	AEG-005513	21HIS-00000-00VI1
21HIS	00000	00VI2	AEG-005514	21HIS-00000-00VI2
20HIS	00000	00VI3	AEG-005515	20HIS-00000-00VI3
20HIS	00000	00VI4	AEG-005516	20HIS-00000-00VI4
20HIS	00000	00VI5	AEG-005517	20HIS-00000-00VI5
21HIS	00000	00VI6	AEG-005518	21HIS-00000-00VI6
21HIS	00000	00VI7	AEG-005519	21HIS-00000-00VI7
19HIS	00000	00VI8	AEG-005520	19HIS-00000-00VI8
19HIS	00000	00VI9	AEG-005521	19HIS-00000-00VI9
19HIS	00000	00VIA	AEG-005522	19HIS-00000-00VIA
19HIS	00000	00VIB	AEG-005523	19HIS-00000-00VIB
19HIS	00000	00VIC	AEG-005524	19HIS-00000-00VIC
20HIS	00000	00VID	AEG-005525	20HIS-00000-00VID
19HIS	00000	00VIE	AEG-005526	19HIS-00000-00VIE
19HIS	00000	00VIF	AEG-005527	19HIS-00000-00VIF
19HIS	00000	00VIG	AEG-005528	19HIS-00000-00VIG
20HIS	00000	00VIH	AEG-005529	20HIS-00000-00VIH
20HIS	00000	00VII	AEG-005530	20HIS-00000-00VII
20HIS	00000	00VIJ	AEG-005531	20HIS-00000-00VIJ
20HIS	00000	00VIK	AEG-005532	20HIS-00000-00VIK
20HIS	00000	00VIL	AEG-005533	20HIS-00000-00VIL
19HIS	00000	00VIM	AEG-005534	19HIS-00000-00VIM
20HIS	00000	00VIN	AEG-005535	20HIS-00000-00VIN
20HIS	00000	00VIO	AEG-005536	20HIS-00000-00VIO
20HIS	00000	00VIP	AEG-005537	20HIS-00000-00VIP
20HIS	00000	00VIQ	AEG-005538	20HIS-00000-00VIQ
20HIS	00000	00VIR	AEG-005539	20HIS-00000-00VIR
20HIS	00000	00VIS	AEG-005540	20HIS-00000-00VIS
20HIS	00000	00VIT	AEG-005541	20HIS-00000-00VIT
20HIS	00000	00VIU	AEG-005542	20HIS-00000-00VIU
20HIS	00000	00VIV	AEG-005543	20HIS-00000-00VIV
20HIS	00000	00VIW	AEG-005544	20HIS-00000-00VIW
20HIS	00000	00VIX	AEG-005545	20HIS-00000-00VIX
21HIS	00000	00VIY	AEG-005546	21HIS-00000-00VIY
20HIS	00000	00VIZ	AEG-005547	20HIS-00000-00VIZ
20HIS	00000	00VJ0	AEG-005548	20HIS-00000-00VJ0
20HIS	00000	00VJ1	AEG-005549	20HIS-00000-00VJ1
20HIS	00000	00VJ2	AEG-005550	20HIS-00000-00VJ2
20HIS	00000	00VJ3	AEG-005551	20HIS-00000-00VJ3
21HIS	00000	00VJ4	AEG-005552	21HIS-00000-00VJ4
21HIS	00000	00VJ5	AEG-005553	21HIS-00000-00VJ5
20HIS	00000	00VJ6	AEG-005554	20HIS-00000-00VJ6
20HIS	00000	00VJ7	AEG-005555	20HIS-00000-00VJ7
21HIS	00000	00VJ8	AEG-005556	21HIS-00000-00VJ8
21HIS	00000	00VJ9	AEG-005557	21HIS-00000-00VJ9
21HIS	00000	00VJA	AEG-005558	21HIS-00000-00VJA
21HIS	00000	00VJB	AEG-005559	21HIS-00000-00VJB
21HIS	00000	00VJC	AEG-005560	21HIS-00000-00VJC
20HIS	00000	00VJD	AEG-005561	20HIS-00000-00VJD
20HIS	00000	00VJE	AEG-005562	20HIS-00000-00VJE
20HIS	00000	00VJF	AEG-005563	20HIS-00000-00VJF
20HIS	00000	00VJG	AEG-005564	20HIS-00000-00VJG
21HIS	00000	00VJH	AEG-005565	21HIS-00000-00VJH
20HIS	00000	00VJI	AEG-005566	20HIS-00000-00VJI
21HIS	00000	00VJJ	AEG-005567	21HIS-00000-00VJJ
20HIS	00000	00VJK	AEG-005568	20HIS-00000-00VJK
20HIS	00000	00VJL	AEG-005569	20HIS-00000-00VJL
20HIS	00000	00VJM	AEG-005570	20HIS-00000-00VJM
20HIS	00000	00VJN	AEG-005571	20HIS-00000-00VJN
20HIS	00000	00VJO	AEG-005572	20HIS-00000-00VJO
21HIS	00000	00VJP	AEG-005573	21HIS-00000-00VJP
21HIS	00000	00VJQ	AEG-005574	21HIS-00000-00VJQ
21HIS	00000	00VJR	AEG-005575	21HIS-00000-00VJR
20HIS	00000	00VJS	AEG-005576	20HIS-00000-00VJS
20HIS	00000	00VJT	AEG-005577	20HIS-00000-00VJT
20HIS	00000	00VJU	AEG-005578	20HIS-00000-00VJU
21HIS	00000	00VJV	AEG-005579	21HIS-00000-00VJV
21HIS	00000	00VJW	AEG-005580	21HIS-00000-00VJW
21HIS	00000	00VJX	AEG-005581	21HIS-00000-00VJX
21HIS	00000	00VJY	AEG-005582	21HIS-00000-00VJY
21HIS	00000	00VJZ	AEG-005583	21HIS-00000-00VJZ
21HIS	00000	00VK0	AEG-005584	21HIS-00000-00VK0
11HIS	00000	00VK1	AEG-005585	11HIS-00000-00VK1
21HIS	00000	00VK2	AEG-005586	21HIS-00000-00VK2
21HIS	00000	00VK3	AEG-005587	21HIS-00000-00VK3
21HIS	00000	00VK4	AEG-005588	21HIS-00000-00VK4
20HIS	00000	00VK5	AEG-005589	20HIS-00000-00VK5
11HIS	00000	00VK6	AEG-005590	11HIS-00000-00VK6
21HIS	00000	00VK7	AEG-005591	21HIS-00000-00VK7
21HIS	00000	00VK8	AEG-005592	21HIS-00000-00VK8
21HIS	00000	00VK9	AEG-005593	21HIS-00000-00VK9
21HIS	00000	00VKA	AEG-005594	21HIS-00000-00VKA
21HIS	00000	00VKB	AEG-005595	21HIS-00000-00VKB
12HIS	00000	00VKC	AEG-005596	12HIS-00000-00VKC
21HIS	00000	00VKD	AEG-005597	21HIS-00000-00VKD
21HIS	00000	00VKE	AEG-005598	21HIS-00000-00VKE
21HIS	00000	00VKF	AEG-005599	21HIS-00000-00VKF
21HIS	00000	00VKG	AEG-005600	21HIS-00000-00VKG
21HIS	00000	00VKH	AEG-005601	21HIS-00000-00VKH
21HIS	00000	00VKI	AEG-005602	21HIS-00000-00VKI
21HIS	00000	00VKJ	AEG-005603	21HIS-00000-00VKJ
21HIS	00000	00VKK	AEG-005604	21HIS-00000-00VKK
21HIS	00000	00VKL	AEG-005605	21HIS-00000-00VKL
21HIS	00000	00VKM	AEG-005606	21HIS-00000-00VKM
21HIS	00000	00VKN	AEG-005607	21HIS-00000-00VKN
21HIS	00000	00VKO	AEG-005608	21HIS-00000-00VKO
21HIS	00000	00VKP	AEG-005609	21HIS-00000-00VKP
21HIS	00000	00VKQ	AEG-005610	21HIS-00000-00VKQ
21HIS	00000	00VKR	AEG-005611	21HIS-00000-00VKR
21HIS	00000	00VKS	AEG-005612	21HIS-00000-00VKS
21HIS	00000	00VKT	AEG-005613	21HIS-00000-00VKT
20HIS	00000	00VKU	AEG-005614	20HIS-00000-00VKU
21HIS	00000	00VKV	AEG-005615	21HIS-00000-00VKV
20HIS	00000	00VKW	AEG-005616	20HIS-00000-00VKW
20HIS	00000	00VKX	AEG-005617	20HIS-00000-00VKX
20HIS	00000	00VKY	AEG-005618	20HIS-00000-00VKY
21HIS	00000	00VKZ	AEG-005619	21HIS-00000-00VKZ
21HIS	00000	00VL0	AEG-005620	21HIS-00000-00VL0
21HIS	00000	00VL1	AEG-005621	21HIS-00000-00VL1
21HIS	00000	00VL2	AEG-005622	21HIS-00000-00VL2
21HIS	00000	00VL3	AEG-005623	21HIS-00000-00VL3
21HIS	00000	00VL4	AEG-005624	21HIS-00000-00VL4
21HIS	00000	00VL5	AEG-005625	21HIS-00000-00VL5
21HIS	00000	00VL6	AEG-005626	21HIS-00000-00VL6
21HIS	00000	00VL7	AEG-005627	21HIS-00000-00VL7
21HIS	00000	00VL8	AEG-005628	21HIS-00000-00VL8
21HIS	00000	00VL9	AEG-005629	21HIS-00000-00VL9
21HIS	00000	00VLA	AEG-005630	21HIS-00000-00VLA
21HIS	00000	00VLB	AEG-005631	21HIS-00000-00VLB
21HIS	00000	00VLC	AEG-005632	21HIS-00000-00VLC
21HIS	00000	00VLD	AEG-005633	21HIS-00000-00VLD
21HIS	00000	00VLE	AEG-005634	21HIS-00000-00VLE
21HIS	00000	00VLF	AEG-005635	21HIS-00000-00VLF
21HIS	00000	00VLG	AEG-005636	21HIS-00000-00VLG
21HIS	00000	00VLH	AEG-005637	21HIS-00000-00VLH
21HIS	00000	00VLI	AEG-005638	21HIS-00000-00VLI
21HIS	00000	00VLJ	AEG-005639	21HIS-00000-00VLJ
21HIS	00000	00VLK	AEG-005640	21HIS-00000-00VLK
21HIS	00000	00VLL	AEG-005641	21HIS-00000-00VLL
21HIS	00000	00VLM	AEG-005642	21HIS-00000-00VLM
21HIS	00000	00VLN	AEG-005643	21HIS-00000-00VLN
21HIS	00000	00VLO	AEG-005644	21HIS-00000-00VLO
21HIS	00000	00VLP	AEG-005645	21HIS-00000-00VLP
21HIS	00000	00VLQ	AEG-005646	21HIS-00000-00VLQ
21HIS	00000	00VLR	AEG-005647	21HIS-00000-00VLR
21HIS	00000	00VLS	AEG-005648	21HIS-00000-00VLS
21HIS	00000	00VLT	AEG-005649	21HIS-00000-00VLT
21HIS	00000	00VLU	AEG-005650	21HIS-00000-00VLU
21HIS	00000	00VLV	AEG-005651	21HIS-00000-00VLV
21HIS	00000	00VLW	AEG-005652	21HIS-00000-00VLW
21HIS	00000	00VLX	AEG-005653	21HIS-00000-00VLX
21HIS	00000	00VLY	AEG-005654	21HIS-00000-00VLY
21HIS	00000	00VLZ	AEG-005655	21HIS-00000-00VLZ
21HIS	00000	00VM0	AEG-005656	21HIS-00000-00VM0
21HIS	00000	00VM1	AEG-005657	21HIS-00000-00VM1
21HIS	00000	00VM2	AEG-005658	21HIS-00000-00VM2
21HIS	00000	00VM3	AEG-005659	21HIS-00000-00VM3
21HIS	00000	00VM4	AEG-005660	21HIS-00000-00VM4
21HIS	00000	00VM5	AEG-005661	21HIS-00000-00VM5
12HIS	00000	00VM6	ASB-324695	12HIS-00000-00VM6
12HIS	00000	00VM7	ASB-325085	12HIS-00000-00VM7
12HIS	00000	00VM8	ASB-325605	12HIS-00000-00VM8
12HIS	00000	00VM9	ASB-325872	12HIS-00000-00VM9
12HIS	00000	00VMA	ASB-326487	12HIS-00000-00VMA
12HIS	00000	00VMB	ASB-326636	12HIS-00000-00VMB
12HIS	00000	00VMC	ASB-326639	12HIS-00000-00VMC
12HIS	00000	00VMD	ASB-327421	12HIS-00000-00VMD
12HIS	00000	00VME	ASB-327641	12HIS-00000-00VME
12HIS	00000	00VMF	ASB-327964	12HIS-00000-00VMF
12HIS	00000	00VMG	ASB-328346	12HIS-00000-00VMG
12HIS	00000	00VMH	ASB-329773	12HIS-00000-00VMH
12HIS	00000	00VMI	ASB-330050	12HIS-00000-00VMI
12HIS	00000	00VMJ	ASB-330099	12HIS-00000-00VMJ
12HIS	00000	00VMK	ASB-330402	12HIS-00000-00VMK
12HIS	00000	00VML	ASB-331184	12HIS-00000-00VML
13HIS	00000	00VMM	ASB-335879	13HIS-00000-00VMM
13HIS	00000	00VMN	ASB-336390	13HIS-00000-00VMN
13HIS	00000	00VMO	ASB-336665	13HIS-00000-00VMO
13HIS	00000	00VMP	ASB-337740	13HIS-00000-00VMP
13HIS	00000	00VMQ	ASB-338430	13HIS-00000-00VMQ
13HIS	00000	00VMR	ASB-339793	13HIS-00000-00VMR
14HIS	00000	00VMS	ASB-341252	14HIS-00000-00VMS
14HIS	00000	00VMT	ASB-342246	14HIS-00000-00VMT
14HIS	00000	00VMU	ASB-343394	14HIS-00000-00VMU
14HIS	00000	00VMV	ASB-343862	14HIS-00000-00VMV
14HIS	00000	00VMW	ASB-343869	14HIS-00000-00VMW
14HIS	00000	00VMX	ASB-343878	14HIS-00000-00VMX
14HIS	00000	00VMY	ASB-344361	14HIS-00000-00VMY
14HIS	00000	00VMZ	ASB-345394	14HIS-00000-00VMZ
14HIS	00000	00VN0	ASB-345438	14HIS-00000-00VN0
14HIS	00000	00VN1	ASB-346506	14HIS-00000-00VN1
14HIS	00000	00VN2	ASB-346788	14HIS-00000-00VN2
14HIS	00000	00VN3	ASB-347232	14HIS-00000-00VN3
14HIS	00000	00VN4	ASB-347415	14HIS-00000-00VN4
14HIS	00000	00VN5	ASB-347769	14HIS-00000-00VN5
14HIS	00000	00VN6	ASB-348126	14HIS-00000-00VN6
14HIS	00000	00VN7	ASB-348354	14HIS-00000-00VN7
14HIS	00000	00VN8	ASB-348445	14HIS-00000-00VN8
14HIS	00000	00VN9	ASB-349055	14HIS-00000-00VN9
14HIS	00000	00VNA	ASB-349261	14HIS-00000-00VNA
14HIS	00000	00VNB	ASB-349459	14HIS-00000-00VNB
14HIS	00000	00VNC	ASB-349528	14HIS-00000-00VNC
14HIS	00000	00VND	ASB-349547	14HIS-00000-00VND
14HIS	00000	00VNE	ASB-349597	14HIS-00000-00VNE
14HIS	00000	00VNF	ASB-350048	14HIS-00000-00VNF
14HIS	00000	00VNG	ASB-350213	14HIS-00000-00VNG
14HIS	00000	00VNH	ASB-351110	14HIS-00000-00VNH
14HIS	00000	00VNI	ASB-351130	14HIS-00000-00VNI
15HIS	00000	00VNJ	ASB-351419	15HIS-00000-00VNJ
15HIS	00000	00VNK	ASB-351427	15HIS-00000-00VNK
15HIS	00000	00VNL	ASB-351962	15HIS-00000-00VNL
15HIS	00000	00VNM	ASB-353508	15HIS-00000-00VNM
15HIS	00000	00VNN	ASB-353608	15HIS-00000-00VNN
15HIS	00000	00VNO	ASB-353734	15HIS-00000-00VNO
15HIS	00000	00VNP	ASB-353801	15HIS-00000-00VNP
15HIS	00000	00VNQ	ASB-353956	15HIS-00000-00VNQ
15HIS	00000	00VNR	ASB-355021	15HIS-00000-00VNR
15HIS	00000	00VNS	ASB-356140	15HIS-00000-00VNS
15HIS	00000	00VNT	ASB-356709	15HIS-00000-00VNT
15HIS	00000	00VNU	ASB-356846	15HIS-00000-00VNU
15HIS	00000	00VNV	ASB-356891	15HIS-00000-00VNV
15HIS	00000	00VNW	ASB-357375	15HIS-00000-00VNW
15HIS	00000	00VNX	ASB-357593	15HIS-00000-00VNX
15HIS	00000	00VNY	ASB-357662	15HIS-00000-00VNY
15HIS	00000	00VNZ	ASB-358319	15HIS-00000-00VNZ
15HIS	00000	00VO0	ASB-358387	15HIS-00000-00VO0
15HIS	00000	00VO1	ASB-358540	15HIS-00000-00VO1
15HIS	00000	00VO2	ASB-358859	15HIS-00000-00VO2
15HIS	00000	00VO3	ASB-359769	15HIS-00000-00VO3
15HIS	00000	00VO4	ASB-359922	15HIS-00000-00VO4
15HIS	00000	00VO5	ASB-360133	15HIS-00000-00VO5
15HIS	00000	00VO6	ASB-360539	15HIS-00000-00VO6
15HIS	00000	00VO7	ASB-360826	15HIS-00000-00VO7
15HIS	00000	00VO8	ASB-360987	15HIS-00000-00VO8
15HIS	00000	00VO9	ASB-361171	15HIS-00000-00VO9
15HIS	00000	00VOA	ASB-361385	15HIS-00000-00VOA
15HIS	00000	00VOB	ASB-361426	15HIS-00000-00VOB
15HIS	00000	00VOC	ASB-361710	15HIS-00000-00VOC
